rank,category,racename,race_id,rider_name,rider_id,points,jpp,date,ploegleider
10,CC2,Asian Cycling Championships (Rayong) R.R.,41483,FEDOROV Yevgeniy,29309,0.0,0,2023-06-13,PB
1,2.WT1s,"Tour de Suisse, Stage 2 : Beromünster - Nottwil (prov.)",41555,GIRMAY HAILU Biniam,29474,1,0,2023-06-12,Nicky
1,2.WT1,"Critérium du Dauphiné, General classification",41522,VINGEGAARD RASMUSSEN Jonas,25740,10,50,2023-06-11,Arjan
2,2.WT1,"Critérium du Dauphiné, General classification",41522,YATES Adam,18975,3,35,2023-06-11,Paul
3,2.WT1,"Critérium du Dauphiné, General classification",41522,O'CONNOR Ben,23763,1,25,2023-06-11,Harry
4,2.WT1,"Critérium du Dauphiné, General classification",41522,HINDLEY Jai,23948,0.5,20,2023-06-11,Kaspar
5,2.WT1,"Critérium du Dauphiné, General classification",41522,HAIG Jack,21212,0.2,18,2023-06-11,Paul
6,2.WT1,"Critérium du Dauphiné, General classification",41522,MARTIN Guillaume,19994,0,16,2023-06-11,Jan
7,2.WT1,"Critérium du Dauphiné, General classification",41522,MEINTJES Louis,18413,0,14,2023-06-11,Wijnand
8,2.WT1,"Critérium du Dauphiné, General classification",41522,TRAEEN Torstein,24068,0,12,2023-06-11,-
9,2.WT1,"Critérium du Dauphiné, General classification",41522,RODRIGUEZ CANO Carlos,30836,0,10,2023-06-11,Roy
10,2.WT1,"Critérium du Dauphiné, General classification",41522,ALAPHILIPPE Julian,18610,0,8,2023-06-11,Arjan
1,2.WT1s,"Critérium du Dauphiné, Stage 8 : Le-Pont-de-Claix - La Bastille",41521,CICCONE Giulio,21812,1,0,2023-06-11,Nicky
1,2.WT1s,"Tour de Suisse, Stage 1 : Einsiedeln - Einsiedeln I.T.T. (prov.)",41554,KÜNG Stefan,20960,1,0,2023-06-11,PB
1,2.WT1r,"Critérium du Dauphiné, Points classification",41523,LAPORTE Christophe,19953,0.0,0,2023-06-11,Kaspar
1,2.WT1r,"Critérium du Dauphiné, Mountains classification",41524,CICCONE Giulio,21812,0.0,0,2023-06-11,Nicky
1,2.PS,"ZLM Tour, General classification",41535,KOOIJ Olav,30643,4,50,2023-06-11,Albert
2,2.PS,"ZLM Tour, General classification",41535,WELSFORD Samuel,23517,1,35,2023-06-11,PB
3,2.PS,"ZLM Tour, General classification",41535,EEKHOFF Nils,26429,0.5,25,2023-06-11,-
4,2.PS,"ZLM Tour, General classification",41535,EDMONDSON Alexander,20219,0,20,2023-06-11,-
5,2.PS,"ZLM Tour, General classification",41535,BOL Cees,21930,0,18,2023-06-11,Roy
6,2.PS,"ZLM Tour, General classification",41535,VAN DIJKE Tim,30642,0,16,2023-06-11,-
7,2.PS,"ZLM Tour, General classification",41535,GHYS Robbe,26266,0,14,2023-06-11,-
8,2.PS,"ZLM Tour, General classification",41535,BLOEM Joren,29896,0,12,2023-06-11,-
9,2.PS,"ZLM Tour, General classification",41535,CAVENDISH Mark,3448,0,10,2023-06-11,Kaspar
10,2.PS,"ZLM Tour, General classification",41535,DE VRIES Hartthijs,23351,0,8,2023-06-11,-
1,2.PSs,"ZLM Tour, Stage 4 : Oosterhout - Oosterhout",41534,KOOIJ Olav,30643,0.3,0,2023-06-11,Albert
1,1.1,Elfstedenronde - Brugge,41474,PHILIPSEN Jasper,26392,2,0,2023-06-11,Nicky
2,1.1,Elfstedenronde - Brugge,41474,EWAN Caleb,19651,0.3,0,2023-06-11,Paul
3,1.1,Elfstedenronde - Brugge,41474,JAKOBSEN Fabio,23426,0.1,0,2023-06-11,Kaspar
1,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",41546,HUBY Antoine,30120,0.0,0,2023-06-11,-
2,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",41546,DALBY Simon,32795,0.0,0,2023-06-11,-
3,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",41546,DE CASSAN Davide,31819,0.0,0,2023-06-11,-
4,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",41546,CHRISTOPHERSEN Cedrik Bakke,34232,0.0,0,2023-06-11,-
5,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",41546,RACCANI Simone,30809,0.0,0,2023-06-11,-
6,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",41546,ROULAND Louis,32610,0.0,0,2023-06-11,-
7,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",41546,EULALIO Afonso Oliveira,30859,0.0,0,2023-06-11,-
8,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",41546,AZPARREN IRURZUN Enekoitz,34102,0.0,0,2023-06-11,-
9,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",41546,CAMRDA Karel,31373,0.0,0,2023-06-11,-
10,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",41546,DEL TORO ROMERO Isaac,33556,0.0,0,2023-06-11,-
1,2.NCs,"Course de la Paix U23 - GP Jeseniky, Stage 3 : Jesenik - Jesenik",41545,ROOTKIN-GRAY Jack,32177,0.0,0,2023-06-11,-
1,2.WT1s,"Critérium du Dauphiné, Stage 7 : Porte-de-Savoie - Croix-de-Fer",41520,VINGEGAARD RASMUSSEN Jonas,25740,1,0,2023-06-10,Arjan
1,1.PS,Dwars door het Hageland,41473,TILLER Rasmus Fossum,25623,4,50,2023-06-10,PB
2,1.PS,Dwars door het Hageland,41473,VAN TRICHT Stan,28579,1,35,2023-06-10,Jan
3,1.PS,Dwars door het Hageland,41473,VERMEERSCH Florian,28127,0.5,25,2023-06-10,Albert
4,1.PS,Dwars door het Hageland,41473,LAMPAERT Yves,19941,0,20,2023-06-10,Harry
5,1.PS,Dwars door het Hageland,41473,CLARKE Simon,3366,0,18,2023-06-10,PB
6,1.PS,Dwars door het Hageland,41473,VLIEGEN Loïc,19577,0,16,2023-06-10,-
7,1.PS,Dwars door het Hageland,41473,WAERENSKJOLD Søren,29187,0,14,2023-06-10,-
8,1.PS,Dwars door het Hageland,41473,BIERMANS Jenthe,22010,0,12,2023-06-10,-
9,1.PS,Dwars door het Hageland,41473,VAN ASBROECK Tom,18504,0,10,2023-06-10,-
10,1.PS,Dwars door het Hageland,41473,KOPECKY Matyas,33001,0,8,2023-06-10,-
1,2.PSs,"ZLM Tour, Stage 3 : Roosendaal - Roosendaal (prov.)",41533,DE KLEIJN Arvid,22596,0.3,0,2023-06-10,-
1,CCT2,Asian Cycling Championships (Rayong) I.T.T. (prov.),41481,FEDOROV Yevgeniy,29309,0.5,0,2023-06-10,PB
1,2.NCs,"Course de la Paix U23 - GP Jeseniky, Stage 2 : Bruntal - Cervenohorske sedlo (prov.)",41544,DALBY Simon,32795,0.0,0,2023-06-10,-
1,2.WT1s,"Critérium du Dauphiné, Stage 6 : Nantua - Crest-Voland (prov.)",41519,ZIMMERMANN Georg,25165,1,0,2023-06-09,-
1,2.PSs,"ZLM Tour, Stage 2 : Schijndel - Buchten (prov.)",41532,MARECZKO Jakub,22713,0.3,0,2023-06-09,Harry
1,1.1,GP Kanton Aargau - Gippingen,41472,NYS Thibau,32185,2,0,2023-06-09,-
2,1.1,GP Kanton Aargau - Gippingen,41472,HIRSCHI Marc,26509,0.3,0,2023-06-09,Bram
3,1.1,GP Kanton Aargau - Gippingen,41472,BILBAO LOPEZ DE ARMENTIA Pello,17881,0.1,0,2023-06-09,Jan
1,2.NCs,"Course de la Paix U23 - GP Jeseniky, Stage 1 : Jesenik - Rymarov (prov.)",41543,GAUTHERAT Pierre,33533,0.0,0,2023-06-09,-
1,2.WT1s,"Critérium du Dauphiné, Stage 5 : Cormorance-sur-Saône - Salins-les-Bains (prov.)",41518,VINGEGAARD RASMUSSEN Jonas,25740,1,0,2023-06-08,Arjan
1,2.PSs,"ZLM Tour, Stage 1 : Westkapelle - 's-Heerenhoek (prov.)",41531,VANDEVELDE Yentl,32873,0.3,0,2023-06-08,-
1,2.NCs,"Course de la Paix U23 - GP Jeseniky, Prologue : Jesenik I.T.T. (prov.)",41542,GAUTHERAT Pierre,33533,0.0,0,2023-06-08,-
1,2.WT1s,"Critérium du Dauphiné, Stage 4 : Cours - Belmont-de-la-Loire I.T.T. (prov.)",41517,BJERG Mikkel,26388,1,0,2023-06-07,Kees
1,2.PSs,"ZLM Tour, Prologue : Heinkenszand I.T.T. (prov.)",41530,EEKHOFF Nils,26429,0.3,0,2023-06-07,-
1,2.WT1s,"Critérium du Dauphiné, Stage 3 : Monistrol-sur-Loire - Le Coteau (prov.)",41516,LAPORTE Christophe,19953,1,0,2023-06-06,Kaspar
1,2.WT1s,"Critérium du Dauphiné, Stage 2 : Brassac-les-Mines - La Chaise-Dieu (prov.)",41515,ALAPHILIPPE Julian,18610,1,0,2023-06-05,Arjan
1,2.WT1s,"Critérium du Dauphiné, Stage 1 : Chambon-sur-Lac - Chambon-sur-Lac (prov.)",41514,LAPORTE Christophe,19953,1,0,2023-06-04,Kaspar
1,1.PS,Brussels Cycling Classic,41470,DEMARE Arnaud,16653,4,50,2023-06-04,Wijnand
2,1.PS,Brussels Cycling Classic,41470,LUND ANDRESEN Tobias,31657,1,35,2023-06-04,-
3,1.PS,Brussels Cycling Classic,41470,MEEUS Jordi,26421,0.5,25,2023-06-04,Vel
4,1.PS,Brussels Cycling Classic,41470,GIRMAY HAILU Biniam,29474,0,20,2023-06-04,Nicky
5,1.PS,Brussels Cycling Classic,41470,VAN GESTEL Dries,21952,0,18,2023-06-04,Roy
6,1.PS,Brussels Cycling Classic,41470,VENTURINI Clément,21428,0,16,2023-06-04,-
7,1.PS,Brussels Cycling Classic,41470,LOUVEL Matis,29982,0,14,2023-06-04,Paul
8,1.PS,Brussels Cycling Classic,41470,VAN ASBROECK Tom,18504,0,12,2023-06-04,-
9,1.PS,Brussels Cycling Classic,41470,BEULLENS Cédric,25580,0,10,2023-06-04,-
10,1.PS,Brussels Cycling Classic,41470,GEE Derek,26869,0,8,2023-06-04,-
1,NC5,National Championships Trinidad and Tobago (Couva) R.R. (prov.),41479,BURNETTE Maurice,30594,1,0,2023-06-04,-
1,NCT5,National Championships Guatemala (Chimaltenango) I.T.T.,41634,RODAS OCHOA Manuel Oseas,3382,0.5,0,2023-06-04,-
1,1.1,Heistse Pijl,41468,KOOIJ Olav,30643,2,0,2023-06-03,Albert
2,1.1,Heistse Pijl,41468,MEEUS Jordi,26421,0.3,0,2023-06-03,Vel
3,1.1,Heistse Pijl,41468,GHYS Robbe,26266,0.1,0,2023-06-03,-
1,NCT5,National Championships Trinidad and Tobago (Wallerfield) I.T.T.,41480,CAMPBELL Akil,24828,0.5,0,2023-06-03,-
1,NCT5,National Championships Honduras (Lamani) I.T.T. (prov.),41478,CASTILLO VINDEL Cesar Augusto,32526,0.5,0,2023-06-03,-
1,1.1,Giro dell'Appennino,41466,HIRSCHI Marc,26509,2,0,2023-06-02,Bram
2,1.1,Giro dell'Appennino,41466,RODRIGUEZ MARTIN Cristian,24102,0.3,0,2023-06-02,-
3,1.1,Giro dell'Appennino,41466,MULUBRHAN Henok,28186,0.1,0,2023-06-02,-
1,1.1,Mercan'Tour Classic Alpes-Maritimes,41333,CARAPAZ MONTENEGRO Richard Antonio,21342,2,0,2023-05-30,Wijnand
2,1.1,Mercan'Tour Classic Alpes-Maritimes,41333,GALL Felix,26383,0.3,0,2023-05-30,-
3,1.1,Mercan'Tour Classic Alpes-Maritimes,41333,VAN EETVELT Lennert,32225,0.1,0,2023-05-30,-
1,2.PS,"Tour of Norway, General classification",41436,TULETT Ben,30630,4,50,2023-05-29,Albert
2,2.PS,"Tour of Norway, General classification",41436,SHEFFIELD Magnus,31598,1,35,2023-05-29,Jan
3,2.PS,"Tour of Norway, General classification",41436,NYS Thibau,32185,0.5,25,2023-05-29,-
4,2.PS,"Tour of Norway, General classification",41436,VALTER Attila,27198,0,20,2023-05-29,Kees
5,2.PS,"Tour of Norway, General classification",41436,KAMP Alexander,19391,0,18,2023-05-29,-
6,2.PS,"Tour of Norway, General classification",41436,HERREGODTS Rune,28392,0,16,2023-05-29,-
7,2.PS,"Tour of Norway, General classification",41436,HOLTER Aadne,30167,0,14,2023-05-29,-
8,2.PS,"Tour of Norway, General classification",41436,VACEK Mathias,31713,0,12,2023-05-29,-
9,2.PS,"Tour of Norway, General classification",41436,JOHANNESSEN Tobias Halland,31567,0,10,2023-05-29,Albert
10,2.PS,"Tour of Norway, General classification",41436,BRENNER Marco,31323,0,8,2023-05-29,-
1,2.PSs,"Tour of Norway, Stage 3 : Stavanger - Stavanger",41433,KRISTOFF Alexander,4179,0.3,0,2023-05-29,Nicky
1,1.1,Ronde van Limburg,41334,THIJSSEN Gerben,27085,2,0,2023-05-29,Albert
2,1.1,Ronde van Limburg,41334,EWAN Caleb,19651,0.3,0,2023-05-29,Paul
3,1.1,Ronde van Limburg,41334,ANIOLKOWSKI Stanislaw,24940,0.1,0,2023-05-29,-
0,GT2c,Correctie Giro dragen leiderstrui,13,ROGLIC Primoz,20719,-2,0,2023-05-29,Bram
0,GT2c,Correctie dragen jongerentrui,-1,ALMEIDA João,26482,-1.2,0,2023-05-29,Wijnand
0,GT2c,Correctie dragen sprinttrui,41371,MILAN Jonathan,29359,-4,0,2023-05-29,Bram
0,GT2c,Correctie dragen bergtrui,41372,PINOT Thibaut,13080,-1.8,0,2023-05-29,Nicky
1,GT2,"Giro dItalia, General classification",41370,ROGLIC Primoz,20719,25,50,2023-05-28,Bram
2,GT2,"Giro dItalia, General classification",41370,THOMAS Geraint,3891,10,35,2023-05-28,Arjan
3,GT2,"Giro dItalia, General classification",41370,ALMEIDA Joao Pedro Gonçalves,26482,7,25,2023-05-28,Wijnand
4,GT2,"Giro dItalia, General classification",41370,CARUSO Damiano,6177,5,20,2023-05-28,Jan
5,GT2,"Giro dItalia, General classification",41370,PINOT Thibaut,13080,4,18,2023-05-28,Nicky
6,GT2,"Giro dItalia, General classification",41370,ARENSMAN Thymen,27716,3,16,2023-05-28,Kaspar
7,GT2,"Giro dItalia, General classification",41370,DUNBAR Eddie,23765,3,14,2023-05-28,Paul
8,GT2,"Giro dItalia, General classification",41370,LEKNESSUND Andreas,27653,2,12,2023-05-28,Paul
9,GT2,"Giro dItalia, General classification",41370,KÄMNA Lennard,23427,2,10,2023-05-28,Jan
10,GT2,"Giro dItalia, General classification",41370,DE PLUS Laurens,24106,2,8,2023-05-28,-
11,GT2,"Giro dItalia, General classification",41370,RUBIO REYES Einer Augusto,27024,1,0,2023-05-28,Frank
12,GT2,"Giro dItalia, General classification",41370,VAN WILDER Ilan,29828,1,0,2023-05-28,Wijnand
13,GT2,"Giro dItalia, General classification",41370,BUITRAGO SANCHEZ Santiago,29699,1,0,2023-05-28,Jan
14,GT2,"Giro dItalia, General classification",41370,KUSS Sepp,25653,1,0,2023-05-28,Nicky
15,GT2,"Giro dItalia, General classification",41370,PARET-PEINTRE Aurélien,24110,1,0,2023-05-28,Nicky
1,GT2s,"Giro dItalia, Stage 21 : Roma - Roma",41369,CAVENDISH Mark,3448,2,0,2023-05-28,Kaspar
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 21 : Roma - Roma",41369,Roglic Primoz,20719,1,0,2023-05-28,Bram
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 21 : Roma - Roma",41369,Almeida Joao,26482,0.1,0,2023-05-28,Wijnand
-2,GT2s,"Puntentrui na Giro dItalia, Stage 21 : Roma - Roma",41369,Milan Jonathan,29359,0.2,0,2023-05-28,Bram
-3,GT2s,"Bergtrui na Giro dItalia, Stage 21 : Roma - Roma",41369,Pinot Thibaut,13080,0.2,0,2023-05-28,Nicky
1,GT2r,"Giro dItalia, Points classification",41371,MILAN Jonathan,29359,5,0,2023-05-28,Bram
1,GT2r,"Giro dItalia, Mountains classification",41372,PINOT Thibaut,13080,5,0,2023-05-28,Nicky
1,2.PS,"Boucles de la Mayenne, General classification",41429,LAZKANO LOPEZ Oier,30595,4,50,2023-05-28,-
2,2.PS,"Boucles de la Mayenne, General classification",41429,DEMARE Arnaud,16653,1,35,2023-05-28,Wijnand
3,2.PS,"Boucles de la Mayenne, General classification",41429,ZINGLE Axel,31263,0.5,25,2023-05-28,Paul
4,2.PS,"Boucles de la Mayenne, General classification",41429,OLIVEIRA Ivo Emanuel Alves,25513,0,20,2023-05-28,-
5,2.PS,"Boucles de la Mayenne, General classification",41429,MENTEN Milan,24180,0,18,2023-05-28,-
6,2.PS,"Boucles de la Mayenne, General classification",41429,HINDSGAUL MADSEN Jacob,29275,0,16,2023-05-28,-
7,2.PS,"Boucles de la Mayenne, General classification",41429,DUJARDIN Sandy,28583,0,14,2023-05-28,-
8,2.PS,"Boucles de la Mayenne, General classification",41429,COSNEFROY Benoît,24189,0,12,2023-05-28,PB
9,2.PS,"Boucles de la Mayenne, General classification",41429,NORSGAARD JØRGENSEN Mathias,24924,0,10,2023-05-28,-
10,2.PS,"Boucles de la Mayenne, General classification",41429,VENTURINI Clément,21428,0,8,2023-05-28,-
1,2.PSs,"Tour of Norway, Stage 2 : Valle - Stavanger",41432,NYS Thibau,32185,0.3,0,2023-05-28,-
1,2.PSs,"Boucles de la Mayenne, Stage 3 : Montsûrs - Laval",41428,DE KLEIJN Arvid,22596,0.3,0,2023-05-28,-
1,2.1,"Tour of Japan, General classification",41406,EARLE Nathan,9734,2,0,2023-05-28,-
2,2.1,"Tour of Japan, General classification",41406,DYBALL Benjamin,13059,0.3,0,2023-05-28,-
3,2.1,"Tour of Japan, General classification",41406,OKA Atsushi,22763,0.1,0,2023-05-28,-
1,2.1s,"Tour of Japan, Stage 7 : Tokyo - Tokyo",41452,KUBOKI Kazushige,9828,0.2,0,2023-05-28,-
1,NC5,National Championships Panama (Chitré) R.R.,41623,LORENZO Randish Abdul,26111,1,0,2023-05-28,-
1,2.NC,"Orlen Nations GP, General classification",41424,GLIVAR Gal,31800,0.0,0,2023-05-28,-
2,2.NC,"Orlen Nations GP, General classification",41424,PIGANZOLI Davide,32232,0.0,0,2023-05-28,-
3,2.NC,"Orlen Nations GP, General classification",41424,WILKSCH Hannes,30739,0.0,0,2023-05-28,-
4,2.NC,"Orlen Nations GP, General classification",41424,VAN DER LEE Jardi Christiaan,35121,0.0,0,2023-05-28,-
5,2.NC,"Orlen Nations GP, General classification",41424,LABROSSE Jordan,32706,0.0,0,2023-05-28,-
6,2.NC,"Orlen Nations GP, General classification",41424,MORGADO Antonio Tomas,34222,0.0,0,2023-05-28,-
7,2.NC,"Orlen Nations GP, General classification",41424,HUBY Antoine,30120,0.0,0,2023-05-28,-
8,2.NC,"Orlen Nations GP, General classification",41424,RONDEL Mathys,34305,0.0,0,2023-05-28,-
9,2.NC,"Orlen Nations GP, General classification",41424,BLACKMORE Joseph,34973,0.0,0,2023-05-28,-
10,2.NC,"Orlen Nations GP, General classification",41424,HAJEK Alexander,33111,0.0,0,2023-05-28,-
1,2.NCs,"Orlen Nations GP, Stage 5 : Sanok - Hotel Arlamow",41423,MORGADO Antonio Tomas,34222,0.0,0,2023-05-28,-
1,GT2s,"Giro dItalia, Stage 20 : Tarvisio - Monte Lussari (prov.)",41368,ROGLIC Primoz,20719,2,0,2023-05-27,Bram
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 20 : Tarvisio - Monte Lussari (prov.)",41368,Roglic Primoz,20719,1,0,2023-05-27,Bram
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 20 : Tarvisio - Monte Lussari (prov.)",41368,Almeida Joao,26482,0.1,0,2023-05-27,Wijnand
-2,GT2s,"Puntentrui na Giro dItalia, Stage 20 : Tarvisio - Monte Lussari (prov.)",41368,Milan Jonathan,29359,0.2,0,2023-05-27,Bram
-3,GT2s,"Bergtrui na Giro dItalia, Stage 20 : Tarvisio - Monte Lussari (prov.)",41368,Pinot Thibaut,13080,0.2,0,2023-05-27,Nicky
1,GT2j,Jongerentrui Giro,13,Almeida Joao,26482,2,0,2023-05-28,Wijnand
1,2.PSs,"Tour of Norway, Stage 1 : Jondal - Hovden (prov.)",41431,TEUNISSEN Mike,19165,0.3,0,2023-05-27,Albert
1,2.PSs,"Boucles de la Mayenne, Stage 2 : Saint-Berthevin - Meslay-du-Maine (prov.)",41427,DEMARE Arnaud,16653,0.3,0,2023-05-27,Wijnand
1,2.1,"Tour of Estonia, General classification (prov.)",41439,WALLIN Rasmus Bøgh,24563,2,0,2023-05-27,-
2,2.1,"Tour of Estonia, General classification (prov.)",41439,MALMBERG Matias Gunnar,30287,0.3,0,2023-05-27,-
3,2.1,"Tour of Estonia, General classification (prov.)",41439,VAHTRA Norman,24200,0.1,0,2023-05-27,-
1,1.1,Van Merksteijn Fences Classic (prov.),41621,EWAN Caleb,19651,2,0,2023-05-27,Paul
2,1.1,Van Merksteijn Fences Classic (prov.),41621,MERLIER Tim,17988,0.3,0,2023-05-27,Wijnand
3,1.1,Van Merksteijn Fences Classic (prov.),41621,THIJSSEN Gerben,27085,0.1,0,2023-05-27,Albert
1,2.1s,"Tour of Estonia, Stage 2 : Tartu GP (prov.)",41438,WALLIN Rasmus Bøgh,24563,0.2,0,2023-05-27,-
1,2.1s,"Tour of Japan, Stage 6 : Sagamihara - Sagamihara (prov.)",41451,LAMPERTI Luke,31833,0.2,0,2023-05-27,-
1,2.NCs,"Orlen Nations GP, Stage 4 : Bukovina Resort - Nowy Sacz (prov.)",41422,DONALDSON Robert,32179,0.0,0,2023-05-27,-
1,GT2s,"Giro dItalia, Stage 19 : Longarone - Tre Cime di Lavaredo (prov.)",41367,BUITRAGO SANCHEZ Santiago,29699,2,0,2023-05-26,Jan
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 19 : Longarone - Tre Cime di Lavaredo (prov.)",41367,Thomas Geraint,3891,1,0,2023-05-26,Arjan
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 19 : Longarone - Tre Cime di Lavaredo (prov.)",41367,Almeida Joao,26482,0.1,0,2023-05-26,Wijnand
-2,GT2s,"Puntentrui na Giro dItalia, Stage 19 : Longarone - Tre Cime di Lavaredo (prov.)",41367,Milan Jonathan,29359,0.2,0,2023-05-26,Bram
-3,GT2s,"Bergtrui na Giro dItalia, Stage 19 : Longarone - Tre Cime di Lavaredo (prov.)",41367,Pinot Thibaut,13080,0.2,0,2023-05-26,Nicky
1,2.PSs,"Tour of Norway, Prologue : Bergen I.T.T. (prov.)",41430,TULETT Ben,30630,0.3,0,2023-05-26,Albert
1,2.PSs,"Boucles de la Mayenne, Stage 1 : Saint-Mars-sur-Colmont - Lassay-les-Châteaux (prov.)",41426,LAZKANO LOPEZ Oier,30595,0.3,0,2023-05-26,-
1,2.1s,"Tour of Estonia, Stage 1 : Tallinn - Tartu (prov.)",41437,FORTIN Filippo,13411,0.2,0,2023-05-26,-
1,2.1s,"Tour of Japan, Stage 5 : Subashiri - Mount Fuji (prov.)",41450,EARLE Nathan,9734,0.2,0,2023-05-26,-
1,2.NCs,"Orlen Nations GP, Stage 3 : Levoca - Strbske Pleso (prov.)",41421,BUSATTO Francesco,32738,0.0,0,2023-05-26,-
1,GT2s,"Giro dItalia, Stage 18 : Oderzo - Val di Zoldo (prov.)",41366,ZANA Filippo,27749,2,0,2023-05-25,Vel
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 18 : Oderzo - Val di Zoldo (prov.)",41366,Thomas Geraint,3891,1,0,2023-05-25,Arjan
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 18 : Oderzo - Val di Zoldo (prov.)",41366,Almeida Joao,26482,0.1,0,2023-05-25,Wijnand
-2,GT2s,"Puntentrui na Giro dItalia, Stage 18 : Oderzo - Val di Zoldo (prov.)",41366,Milan Jonathan,29359,0.2,0,2023-05-25,Bram
-3,GT2s,"Bergtrui na Giro dItalia, Stage 18 : Oderzo - Val di Zoldo (prov.)",41366,Pinot Thibaut,13080,0.2,0,2023-05-25,Nicky
1,2.PSs,"Boucles de la Mayenne, Prologue : Laval I.T.T. (prov.)",41425,OLIVEIRA Ivo Emanuel Alves,25513,0.3,0,2023-05-25,-
1,2.1s,"Tour of Japan, Stage 4 : Shinshu Iida - Shinshu Iida (prov.)",41449,OKA Atsushi,22763,0.2,0,2023-05-25,-
1,2.NCs,"Orlen Nations GP, Stage 2 : Hatvan - Bukkszentkereszt (prov.)",41420,NERURKAR Lukas,33158,0.0,0,2023-05-25,-
1,GT2s,"Giro dItalia, Stage 17 : Pergine Valsugana - Caorle (prov.)",41365,DAINESE Alberto,26965,2,0,2023-05-24,Vel
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 17 : Pergine Valsugana - Caorle (prov.)",41365,Thomas Geraint,3891,1,0,2023-05-24,Arjan
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 17 : Pergine Valsugana - Caorle (prov.)",41365,Almeida Joao,26482,0.1,0,2023-05-24,Wijnand
-2,GT2s,"Puntentrui na Giro dItalia, Stage 17 : Pergine Valsugana - Caorle (prov.)",41365,Milan Jonathan,29359,0.2,0,2023-05-24,Bram
-3,GT2s,"Bergtrui na Giro dItalia, Stage 17 : Pergine Valsugana - Caorle (prov.)",41365,Healy Ben,28846,0.2,0,2023-05-24,-
1,2.1s,"Tour of Japan, Stage 3 : Mino - Mino (prov.)",41405,LAMPERTI Luke,31833,0.2,0,2023-05-24,-
1,2.NCs,"Orlen Nations GP, Stage 1 : Kaposvar - Balatonfoldvar (prov.)",41419,MENGEL Nikolaj,31758,0.0,0,2023-05-24,-
1,GT2s,"Giro dItalia, Stage 16 : Sabbio Chiese - Monte Bondone (prov.)",41364,ALMEIDA Joao Pedro Gonçalves,26482,2,0,2023-05-23,Wijnand
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 16 : Sabbio Chiese - Monte Bondone (prov.)",41364,Thomas Geraint,3891,1,0,2023-05-23,Arjan
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 16 : Sabbio Chiese - Monte Bondone (prov.)",41364,Almeida Joao,26482,0.1,0,2023-05-23,Wijnand
-2,GT2s,"Puntentrui na Giro dItalia, Stage 16 : Sabbio Chiese - Monte Bondone (prov.)",41364,Milan Jonathan,29359,0.2,0,2023-05-23,Bram
-3,GT2s,"Bergtrui na Giro dItalia, Stage 16 : Sabbio Chiese - Monte Bondone (prov.)",41364,Healy Ben,28846,0.2,0,2023-05-23,-
1,2.1s,"Tour of Japan, Stage 2 : Ageki - Inabe (prov.)",41404,BETTLES Carter,29531,0.2,0,2023-05-23,-
1,2.1s,"Tour of Japan, Stage 1 : Kyoto - Kyoto (prov.)",41403,BOUGLAS Georgios,12982,0.2,0,2023-05-22,-
1,GT2s,"Giro dItalia, Stage 15 : Seregno - Bergamo (prov.)",41363,MCNULTY Brandon,26508,2,0,2023-05-21,Kees
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 15 : Seregno - Bergamo (prov.)",41363,Armirail Bruno,22906,1,0,2023-05-21,-
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 15 : Seregno - Bergamo (prov.)",41363,Almeida Joao,26482,0.1,0,2023-05-21,Wijnand
-2,GT2s,"Puntentrui na Giro dItalia, Stage 15 : Seregno - Bergamo (prov.)",41363,Milan Jonathan,29359,0.2,0,2023-05-21,Bram
-3,GT2s,"Bergtrui na Giro dItalia, Stage 15 : Seregno - Bergamo (prov.)",41363,Bais Davide,28523,0.2,0,2023-05-21,-
1,2.PS,"4 Jours de Dunkerque, General classification",41385,GREGOIRE Romain,32766,4,50,2023-05-21,-
2,2.PS,"4 Jours de Dunkerque, General classification",41385,ASGREEN Kasper,23558,1,35,2023-05-21,Nicky
3,2.PS,"4 Jours de Dunkerque, General classification",41385,BOL Cees,21930,0.5,25,2023-05-21,Roy
4,2.PS,"4 Jours de Dunkerque, General classification",41385,KOOIJ Olav,30643,0,20,2023-05-21,Albert
